company_name,company_category_list,investor_name,funding_round_type,funding_round_code,funded_at,raised_amount_usd
Arcot Systems,Security,ONSET Ventures,venture,NA,2001-09-05,2e+07
Arcot Systems,Security,ONSET Ventures,venture,B,2008-06-18,2.3e+07
Arcot Systems,Security,Oracle Corporation,venture,NA,2001-09-05,2e+07
Arcot Systems,Security,Vedanta Capital,venture,B,2008-06-18,2.3e+07
Arcot Systems,Security,Wells Fargo & Company,venture,NA,2001-09-05,2e+07
ArcSight,Security,IVP,venture,C,2006-06-30,2975000
ArcSight,Security,Integral Capital Partners,venture,C,2006-06-30,2975000
ArcSight,Security,Kleiner Perkins Caufield & Byers,venture,C,2006-06-30,2975000
ArcSight,Security,Presidio Ventures,venture,C,2006-06-30,2975000
Arctic Wolf Networks,Network Security,Lightspeed Venture Partners,venture,A,2012-05-01,7250000
Arctic Wolf Networks,Network Security,Lightspeed Venture Partners,venture,B,2012-12-12,2e+07
Arctic Wolf Networks,Network Security,Redpoint Ventures,venture,A,2012-05-01,7250000
Arctic Wolf Networks,Network Security,Redpoint Ventures,venture,B,2012-12-12,2e+07
Arcwave,Computers|Network Security|Wireless,Comcast Ventures,venture,NA,2004-07-08,8e+06
Arcwave,Computers|Network Security|Wireless,Vulcan Capital,venture,NA,2004-07-08,8e+06
Area 1 Security,Cyber Security|Data Security|Security,Allegis Capital,venture,B,2015-10-14,1.5e+07
Area 1 Security,Cyber Security|Data Security|Security,Allegis Capital,venture,A,2014-12-10,8e+06
Area 1 Security,Cyber Security|Data Security|Security,Allegis Capital,seed,NA,2014-05-05,2500000
Area 1 Security,Cyber Security|Data Security|Security,Cowboy Ventures,venture,B,2015-10-14,1.5e+07
Area 1 Security,Cyber Security|Data Security|Security,Cowboy Ventures,venture,A,2014-12-10,8e+06
Area 1 Security,Cyber Security|Data Security|Security,Cowboy Ventures,seed,NA,2014-05-05,2500000
